id,service,amount
793,Lavka,-926
794,Market,807
794,Eda,1211
794,Market,-1312
794,Market,-706
794,Lavka,41
794,Market,-41
794,Taxi,905
794,Drive,-905
794,Drive,653
794,Market,-303
794,Lavka,-24
794,Eda,201
794,Market,-27
794,Eda,2789
794,Market,-625
794,Eda,-336
794,Market,-9
794,Lavka,-380
794,Lavka,1589
794,Taxi,2858
794,Market,-334
794,Market,754
794,Taxi,-1832
794,Drive,704
794,Drive,395
794,Taxi,-1622
794,Eda,-283
794,Lavka,2574
794,Market,-300
794,Taxi,153
794,Lavka,2102
794,Market,1330
794,Drive,312
794,Lavka,-263
794,Drive,-140
794,Eda,-998
794,Taxi,-950
794,Lavka,524
794,Eda,1666
794,Lavka,-70
794,Market,363
794,Drive,-2514
794,Taxi,-1107
795,Eda,1739
795,Drive,3108
795,Taxi,-156
795,Market,-1203
795,Taxi,336
795,Eda,1382
795,Market,2886
795,Taxi,686
795,Eda,-870
795,Market,-257
795,Taxi,-342
795,Eda,-952
795,Drive,-387
795,Taxi,964
795,Drive,-2760
795,Taxi,-1070
795,Market,-3104
795,Taxi,579
795,Drive,-579
795,Eda,627
795,Drive,-627
795,Lavka,1613
795,Drive,1536
795,Eda,275
795,Lavka,4902
795,Drive,670
795,Eda,-149
795,Market,-181
795,Lavka,-1525
795,Lavka,691
795,Market,-498
795,Lavka,712
795,Eda,2024
795,Lavka,-451
795,Lavka,250
795,Eda,177
795,Eda,898
795,Drive,2786
795,Taxi,-927
795,Market,-487
795,Taxi,605
795,Lavka,2078
795,Drive,-748
795,Eda,-2309
795,Market,985
795,Eda,-928
795,Taxi,257
795,Lavka,356
795,Drive,74
795,Lavka,-1792
795,Market,78
795,Eda,-1312
795,Eda,-2500
795,Drive,1886
795,Taxi,1527
795,Market,481
795,Lavka,-1629
796,Market,1302
796,Eda,863
796,Eda,-577
796,Taxi,-1588
796,Market,975
796,Drive,550
796,Taxi,142
796,Market,3425
796,Market,514
796,Taxi,665
796,Taxi,101
796,Drive,1096
796,Eda,-1441
796,Drive,570
796,Taxi,-1479
796,Market,-2078
796,Taxi,786
796,Lavka,-133
796,Taxi,-188
796,Eda,-201
796,Eda,-317
796,Market,3041
796,Eda,-979
796,Drive,-34
796,Taxi,234
796,Drive,-1355
796,Drive,-1512
796,Taxi,-809
796,Market,-343
796,Lavka,-1230
796,Taxi,140
796,Market,501
796,Taxi,-641
796,Eda,1941
796,Eda,-268
796,Taxi,375
796,Drive,-40
796,Taxi,-1279
796,Lavka,482
796,Taxi,339
796,Eda,-257
797,Lavka,30
797,Lavka,-30
797,Market,2831
797,Market,-963
797,Drive,2709
797,Drive,-1213
797,Drive,-33
797,Market,-97
797,Eda,423
797,Market,-518
797,Drive,-2207
797,Taxi,-703
797,Eda,-229
797,Market,54
797,Drive,-54
797,Lavka,1184
797,Drive,491
797,Lavka,2672
797,Market,803
797,Taxi,-290
797,Market,424
797,Eda,5614
797,Market,-117
797,Taxi,-536
797,Lavka,861
797,Drive,-1245
797,Lavka,2334
797,Market,3182
797,Market,950
797,Eda,-1226
797,Eda,112
797,Market,-615
797,Taxi,569
797,Eda,-4
797,Eda,929
797,Eda,2846
797,Eda,1336
797,Lavka,3500
797,Drive,-301
797,Eda,447
797,Market,-341
797,Drive,-2634
797,Lavka,-255
797,Taxi,-217
797,Eda,183
797,Eda,648
797,Drive,-1196
797,Taxi,-2308
797,Lavka,541
797,Lavka,514
797,Taxi,-1828
797,Drive,-525
797,Market,1165
797,Drive,286
797,Drive,-1604
797,Eda,-1443
797,Market,-330
797,Lavka,-603
797,Eda,2851
797,Taxi,183
797,Taxi,55
797,Eda,1720
797,Eda,2354
797,Market,1069
797,Taxi,997
797,Lavka,-294
797,Lavka,2568
797,Taxi,-31
797,Lavka,943
797,Taxi,-739
797,Eda,1680
797,Market,-526
797,Market,-471
797,Market,-4249
798,Drive,473
798,Drive,1160
798,Drive,740
798,Eda,1059
798,Taxi,118
798,Drive,195
798,Drive,-1577
798,Drive,-121
799,Taxi,1414
799,Drive,400
799,Eda,922
799,Lavka,3954
799,Drive,484
799,Eda,113
799,Eda,-131
799,Taxi,714
799,Market,-1730
799,Drive,1739
799,Eda,206
799,Taxi,82
799,Eda,3377
799,Eda,-1387
799,Market,1344
799,Taxi,48
799,Lavka,109
799,Eda,654
799,Market,243
799,Taxi,-568
799,Lavka,524
799,Taxi,2373
799,Market,-1907
799,Eda,1872
799,Eda,-169
799,Drive,789
799,Taxi,1402
799,Lavka,672
800,Eda,1149
800,Eda,163
800,Lavka,-122
800,Taxi,-556
800,Eda,-629
800,Eda,-5
800,Taxi,1208
800,Eda,-1208
800,Eda,989
800,Market,836
800,Market,9
800,Taxi,2032
800,Eda,-431
800,Market,-152
800,Market,-622
800,Drive,-1740
800,Taxi,-921
800,Drive,1539
801,Eda,5349
801,Eda,699
801,Lavka,-1832
801,Lavka,796
801,Eda,1319
801,Eda,802
801,Drive,790
801,Lavka,363
801,Drive,419
801,Taxi,-164
801,Market,-1484
801,Taxi,886
801,Eda,-1103
801,Market,-21
801,Drive,-387
801,Taxi,-794
801,Taxi,682
801,Market,-1443
801,Lavka,-128
801,Market,1707
801,Market,798
801,Eda,252
801,Taxi,559
801,Market,1613
801,Market,429
801,Drive,-259
801,Eda,827
801,Drive,348
801,Market,1894
801,Drive,133
801,Drive,-626
801,Eda,1893
801,Market,-596
801,Lavka,1342
801,Taxi,-715
801,Taxi,56
801,Taxi,-774
801,Drive,-827
801,Taxi,3008
801,Eda,640
801,Market,4144
801,Lavka,-923
801,Lavka,884
801,Eda,3316
801,Lavka,139
801,Drive,2079
801,Drive,966
801,Drive,-4789
801,Drive,-406
801,Taxi,-337
801,Eda,-182
801,Drive,-58
801,Taxi,1140
801,Lavka,-1843
801,Market,-184
801,Drive,416
801,Drive,-1499
801,Lavka,42
801,Market,2003
801,Market,-349
801,Market,-1591
801,Taxi,1941
801,Taxi,-149
801,Drive,666
801,Taxi,1756
801,Eda,570
801,Eda,963
801,Lavka,995
801,Market,-362
801,Market,1325
802,Drive,614
802,Eda,-197
802,Lavka,349
802,Eda,824
802,Taxi,209
802,Market,-1119
802,Lavka,468
802,Eda,1841
802,Market,1466
802,Taxi,-344
802,Lavka,-489
802,Market,1042
802,Taxi,1168
802,Lavka,-2914
802,Drive,430
802,Lavka,554
802,Lavka,-3369
802,Taxi,-18
802,Taxi,430
802,Eda,-945
802,Taxi,1708
802,Taxi,1502
802,Lavka,-3210
802,Market,4486
802,Taxi,-1989
802,Eda,-124
802,Market,-2061
802,Taxi,-312
802,Eda,5
802,Eda,546
802,Taxi,659
802,Lavka,193
802,Taxi,-679
802,Eda,-442
802,Lavka,-282
802,Lavka,367
802,Market,1505
802,Taxi,3041
802,Drive,-4157
802,Lavka,23
802,Lavka,349
802,Eda,-436
802,Taxi,-215
802,Lavka,-477
802,Lavka,282
802,Drive,-250
802,Lavka,-32
802,Lavka,1148
802,Drive,-556
802,Eda,-592
802,Eda,3291
802,Lavka,387
802,Drive,1157
802,Market,1168
802,Eda,1416
802,Taxi,1132
802,Lavka,-680
802,Market,-1048
802,Market,-736
802,Eda,-598
802,Drive,1710
802,Lavka,350
802,Drive,559
802,Market,4160
802,Taxi,-1300
802,Taxi,467
802,Eda,-2988
802,Market,3383
802,Taxi,2579
803,Drive,1214
803,Market,1874
803,Eda,3393
803,Taxi,1173
803,Drive,-616
803,Market,-408
803,Drive,1293
803,Taxi,394
803,Drive,247
803,Taxi,1382
803,Eda,628
803,Eda,258
803,Drive,-228
803,Lavka,4150
803,Lavka,490
803,Drive,861
803,Taxi,-1118
803,Eda,-1084
803,Lavka,-2469
803,Market,-406
803,Market,-507
803,Market,-1165
803,Market,339
803,Eda,-1349
803,Market,-638
803,Eda,-516
803,Lavka,-1285
803,Lavka,727
803,Eda,2203
803,Lavka,2176
803,Market,283
803,Eda,39
803,Taxi,190
803,Lavka,3084
803,Taxi,129
803,Drive,296
803,Eda,-1019
803,Eda,-1098
803,Market,2339
803,Eda,644
803,Taxi,-284
803,Lavka,2764
803,Lavka,-326
803,Lavka,-489
803,Drive,1098
803,Lavka,-296
803,Eda,162
803,Taxi,-656
803,Market,-810
803,Eda,-233
803,Lavka,2770
803,Drive,898
803,Market,-338
803,Market,127
803,Market,-213
803,Market,-1457
803,Eda,640
803,Market,1055
803,Lavka,674
803,Market,13
803,Drive,2077
803,Lavka,-1213
803,Eda,35
803,Taxi,2861
803,Drive,279
803,Eda,-1660
803,Lavka,-949
803,Drive,1344
803,Taxi,785
803,Taxi,-818
803,Market,-259
803,Taxi,-1041
803,Eda,889
803,Eda,62
803,Drive,2427
803,Market,1735
803,Taxi,-504
803,Lavka,-1905
803,Lavka,1818
803,Taxi,1057
803,Drive,-1550
803,Market,-252
803,Taxi,856
803,Drive,197
803,Drive,-90
804,Market,1403
804,Eda,1921
804,Taxi,204
804,Lavka,-1487
804,Market,1973
804,Drive,-157
804,Drive,4432
804,Drive,1092
804,Eda,685
804,Market,-825
804,Lavka,186
804,Taxi,341
804,Taxi,664
804,Market,-165
804,Taxi,-310
804,Lavka,226
804,Drive,-3015
804,Drive,-1053
804,Taxi,-452
804,Eda,-892
804,Lavka,-416
804,Lavka,1469
804,Market,321
804,Eda,146
804,Eda,-50
804,Market,688
804,Eda,2269
804,Market,945
804,Lavka,2300
804,Taxi,-950
804,Lavka,309
804,Taxi,844
804,Lavka,1531
804,Taxi,62
804,Taxi,1251
804,Market,775
804,Eda,398
804,Taxi,2462
804,Lavka,-192
804,Taxi,275
804,Market,351
804,Market,-1671
804,Market,3846
804,Lavka,566
804,Lavka,-2366
804,Lavka,1334
804,Lavka,-1246
804,Drive,-849
804,Taxi,717
804,Lavka,424
804,Eda,-196
805,Taxi,1514
805,Drive,3206
805,Lavka,-524
805,Drive,563
805,Market,-821
805,Lavka,-2986
805,Market,-232
805,Drive,-9
805,Lavka,705
805,Lavka,9
805,Drive,47
805,Taxi,-395
805,Drive,-1077
805,Drive,754
805,Drive,145
805,Drive,-84
805,Eda,835
805,Drive,754
805,Taxi,-386
805,Taxi,953
805,Eda,-1133
805,Lavka,-1648
805,Taxi,-190
805,Eda,1898
805,Lavka,-1674
805,Drive,-224
805,Taxi,3007
805,Eda,-439
805,Taxi,2445
805,Market,-1236
805,Drive,107
805,Taxi,-2642
805,Drive,19
805,Drive,1988
805,Market,-164
805,Taxi,2647
805,Lavka,2031
805,Lavka,-1172
805,Taxi,-793
805,Lavka,102
805,Market,-532
805,Market,1861
805,Lavka,-1323
805,Drive,-3316
805,Lavka,-1187
805,Drive,-1403
805,Taxi,32
805,Market,449
805,Lavka,128
805,Eda,-120
805,Market,788
805,Market,-1277
805,Drive,418
805,Drive,97
805,Drive,986
805,Eda,-1501
805,Eda,1480
805,Drive,79
805,Lavka,35
805,Taxi,-1220
805,Drive,-374
806,Eda,2321
806,Market,-212
806,Taxi,-1107
806,Drive,312
806,Eda,-1314
806,Taxi,83
806,Taxi,-57
806,Taxi,-26
806,Lavka,203
806,Drive,2588
806,Market,-420
807,Drive,470
807,Eda,546
807,Market,79
807,Lavka,1533
807,Lavka,-120
807,Lavka,-1399
807,Taxi,1164
807,Drive,-97
807,Drive,-231
807,Drive,-822
807,Drive,-941
807,Drive,-182
807,Market,600
807,Lavka,-489
807,Eda,-111
807,Drive,88
807,Market,-55
807,Eda,-33
807,Drive,592
807,Drive,192
807,Eda,-784
807,Taxi,416
807,Lavka,5467
807,Market,134
807,Lavka,-501
808,Eda,1743
808,Market,-1743
808,Market,467
808,Lavka,732
808,Lavka,91
808,Drive,-408
808,Eda,402
808,Taxi,-1284
808,Drive,744
808,Taxi,-614
808,Lavka,-130
808,Eda,390
808,Market,-390
808,Drive,374
808,Market,-374
808,Market,723
808,Taxi,285
808,Taxi,-248
808,Market,1133
808,Taxi,1114
808,Taxi,-1041
808,Eda,-24
808,Drive,-250
808,Lavka,-42
808,Taxi,567
808,Lavka,1913
808,Eda,981
808,Lavka,-445
808,Lavka,-877
808,Market,1649
808,Market,1841
808,Lavka,51
808,Taxi,-3346
808,Lavka,-159
808,Taxi,-148
808,Lavka,2080
808,Drive,779
808,Taxi,685
808,Market,203
808,Market,-330
808,Taxi,-3844
808,Lavka,1203
808,Eda,855
808,Taxi,591
808,Taxi,2668
808,Eda,161
808,Market,1860
808,Lavka,286
808,Drive,-291
808,Lavka,286
808,Taxi,-1405
808,Drive,130
808,Lavka,-1
808,Eda,-2293
808,Market,-335
808,Drive,266
808,Drive,288
808,Eda,1163
808,Lavka,-1292
808,Eda,178
808,Lavka,-1562
808,Market,-935
808,Market,-409
808,Taxi,1717
808,Lavka,1232
808,Drive,-1030
808,Drive,-3456
808,Taxi,-1574
808,Market,-293
808,Lavka,182
808,Drive,-172
808,Market,1204
808,Market,-2233
808,Eda,686
808,Taxi,92
808,Market,-119
808,Drive,-80
808,Drive,339
808,Drive,-1157
808,Taxi,1194
808,Market,582
808,Drive,-1776
808,Lavka,521
808,Drive,-164
808,Taxi,-357
808,Eda,250
808,Taxi,-250
808,Market,229
808,Drive,-229
808,Drive,2005
808,Drive,-585
808,Eda,-823
808,Eda,-76
808,Eda,240
808,Eda,-761
808,Drive,250
808,Market,427
809,Market,106
809,Eda,9
809,Taxi,-115
809,Eda,1614
809,Drive,-241
809,Taxi,-646
809,Lavka,-727
809,Lavka,24
809,Lavka,-24
809,Lavka,527
809,Lavka,-227
809,Market,-300
809,Drive,915
809,Market,-77
809,Drive,2374
809,Eda,-268
809,Eda,-131
809,Drive,-424
809,Taxi,2109
809,Eda,-2378
809,Lavka,-175
809,Lavka,1551
809,Drive,-2709
809,Taxi,865
809,Lavka,-1652
809,Market,191
809,Eda,-191
809,Taxi,63
809,Drive,-63
810,Taxi,168
810,Eda,-168
810,Lavka,342
810,Market,1667
810,Lavka,-2009
810,Drive,3630
810,Drive,-2173
810,Lavka,1017
810,Eda,-760
811,Taxi,108
811,Taxi,-108
811,Eda,523
811,Market,404
811,Lavka,-90
811,Drive,696
811,Market,1005
811,Drive,-364
811,Taxi,514
811,Eda,194
811,Drive,-214
811,Eda,-283
811,Market,-509
811,Taxi,94
811,Eda,-571
811,Market,1150
811,Lavka,142
811,Drive,584
811,Market,-1367
811,Drive,-1908
811,Taxi,4377
811,Taxi,-712
811,Market,2160
811,Drive,-96
811,Eda,-518
811,Drive,-466
811,Lavka,-1883
811,Eda,-535
811,Drive,870
811,Lavka,-555
811,Taxi,-256
811,Taxi,-873
811,Market,-1513
811,Market,565
811,Drive,-376
811,Eda,-189
811,Taxi,2956
811,Eda,2929
811,Taxi,654
811,Lavka,199
811,Eda,-160
811,Eda,-105
811,Eda,2003
811,Lavka,-1105
811,Market,-2080
811,Drive,-1036
811,Drive,-628
811,Eda,-586
811,Market,1871
811,Lavka,876
811,Drive,1548
811,Market,143
811,Taxi,-979
811,Eda,-1660
811,Lavka,304
812,Market,565
812,Taxi,104
812,Eda,2169
812,Drive,335
812,Drive,189
812,Eda,-604
812,Drive,44
812,Taxi,-17
812,Lavka,-140
812,Taxi,-818
812,Lavka,289
812,Taxi,16
812,Drive,-964
812,Market,-580
812,Lavka,633
812,Eda,-174
812,Taxi,-1047
812,Lavka,81
812,Taxi,92
812,Taxi,167
812,Eda,-62
812,Drive,-278
812,Market,627
812,Eda,1601
812,Taxi,-1316
812,Taxi,-912
812,Market,452
812,Lavka,1076
812,Taxi,-199
812,Market,-1105
812,Market,1728
812,Lavka,346
812,Lavka,-462
812,Taxi,50
812,Taxi,-917
812,Lavka,-270
812,Drive,-289
812,Market,688
812,Eda,-976
812,Drive,-122
812,Drive,2875
812,Taxi,-409
812,Drive,1001
812,Lavka,-1156
812,Drive,2734
812,Taxi,2150
812,Drive,533
812,Lavka,711
812,Market,-1069
812,Lavka,-290
812,Eda,60
812,Lavka,2046
812,Market,206
813,Market,1034
813,Drive,1160
813,Lavka,1360
813,Drive,-385
813,Drive,-816
813,Market,-457
813,Taxi,340
813,Eda,83
813,Taxi,1098
813,Taxi,489
813,Eda,-190
813,Taxi,516
813,Lavka,-1435
813,Eda,-997
813,Lavka,934
813,Eda,-330
813,Taxi,513
813,Market,-1094
813,Market,681
813,Lavka,109
813,Drive,234
813,Lavka,2564
813,Eda,-434
813,Eda,455
813,Eda,240
813,Lavka,819
813,Drive,751
813,Drive,506
813,Eda,645
813,Lavka,-58
813,Drive,590
813,Drive,-361
813,Taxi,920
813,Drive,128
813,Market,-34
813,Eda,1676
813,Eda,-1432
813,Eda,-431
813,Eda,1336
813,Eda,953
813,Drive,-515
813,Market,1534
813,Market,1557
813,Market,-258
814,Taxi,322
814,Drive,3296
814,Lavka,430
814,Taxi,-879
814,Taxi,489
814,Drive,420
814,Taxi,1059
814,Market,3945
814,Drive,-385
814,Eda,-3991
814,Eda,-35
814,Drive,1404
814,Eda,283
814,Market,-659
814,Taxi,-128
814,Drive,845
814,Eda,1822
814,Lavka,-60
814,Taxi,-982
814,Drive,681
814,Eda,-22
814,Lavka,1002
815,Market,1240
815,Lavka,86
815,Market,34
815,Market,3408
815,Market,-640
815,Eda,-375
815,Market,988
815,Market,426
815,Eda,1158
815,Market,-331
815,Taxi,444
815,Taxi,526
815,Eda,780
815,Market,2043
815,Taxi,525
815,Taxi,-1009
815,Market,-1574
815,Lavka,-791
815,Taxi,2396
815,Drive,-403
815,Eda,-1061
815,Market,412
815,Eda,-304
815,Taxi,-524
815,Eda,415
815,Eda,2063
815,Lavka,399
815,Drive,506
815,Eda,-2052
815,Lavka,1912
815,Market,471
815,Drive,232
815,Lavka,-1215
815,Lavka,365
815,Market,-1480
815,Market,-139
815,Drive,-57
815,Taxi,-353
815,Market,-689
815,Drive,-785
815,Eda,-13
815,Market,-322
815,Taxi,154
815,Lavka,-529
815,Taxi,-2770
815,Taxi,2554
815,Taxi,-226
815,Drive,163
815,Drive,1156
815,Eda,918
815,Lavka,-534
815,Taxi,-603
815,Taxi,-611
815,Taxi,-2703
815,Eda,-453
815,Eda,427
815,Market,26
815,Eda,-54
816,Lavka,1417
816,Eda,-303
816,Taxi,-1114
816,Taxi,745
816,Taxi,616
816,Drive,1750
816,Lavka,1327
816,Lavka,-1315
816,Eda,939
816,Lavka,900
816,Market,2730
816,Taxi,-1514
816,Taxi,-1442
816,Taxi,790
816,Drive,282
816,Drive,1049
816,Eda,-200
816,Market,1162
816,Drive,-233
816,Market,94
816,Drive,-3886
816,Eda,-30
816,Taxi,680
816,Eda,1028
816,Lavka,1719
816,Eda,153
816,Eda,605
816,Market,-1230
816,Drive,-2042
816,Eda,-512
816,Market,28
816,Lavka,-467
816,Market,-253
816,Taxi,63
816,Eda,-585
816,Lavka,696
816,Eda,-39
816,Market,858
816,Eda,80
816,Market,592
816,Taxi,-406
816,Drive,881
816,Lavka,-458
816,Lavka,-1577
816,Eda,790
816,Eda,905
816,Lavka,188
816,Taxi,1703
816,Market,77
816,Market,285
816,Taxi,743
816,Lavka,-1317
816,Market,1115
816,Lavka,1049
817,Drive,2662
817,Eda,-1403
817,Eda,866
817,Drive,511
817,Drive,46
817,Eda,-232
817,Drive,-176
817,Lavka,-617
817,Lavka,414
817,Market,106
817,Drive,85
817,Taxi,199
817,Lavka,2691
817,Eda,-1159
817,Eda,-621
817,Taxi,465
817,Lavka,-436
817,Lavka,442
817,Lavka,304
817,Lavka,-801
817,Market,1756
817,Taxi,-355
817,Eda,50
817,Eda,-165
817,Drive,36
817,Eda,586
817,Taxi,-58
817,Drive,1848
817,Eda,1388
817,Eda,-491
817,Eda,-855
817,Market,-612
817,Eda,-88
817,Lavka,-39
817,Eda,-279
817,Taxi,834
817,Market,18
817,Drive,89
817,Market,-521
817,Taxi,732
817,Taxi,382
817,Taxi,-2264
817,Drive,-1131
817,Drive,241
817,Market,324
817,Eda,-412
817,Lavka,-674
817,Lavka,1911
817,Market,-2149
817,Taxi,-2657
817,Lavka,-791
817,Drive,3449
817,Drive,-3449
817,Drive,1123
817,Lavka,-517
817,Lavka,-606
817,Taxi,186
817,Drive,-186
817,Drive,312
817,Eda,-312
817,Market,2656
817,Lavka,104
817,Lavka,-165
817,Taxi,-1924
817,Market,249
817,Eda,-234
817,Drive,407
817,Market,3429
817,Eda,897
817,Lavka,1103
817,Lavka,-5
817,Eda,108
817,Taxi,-746
817,Eda,656
817,Drive,1713
817,Drive,271
817,Drive,1354
817,Eda,1532
817,Drive,-1210
817,Lavka,1810
817,Eda,-987
817,Eda,-600
817,Market,-404
817,Drive,-53
817,Taxi,130
817,Market,-1363
817,Lavka,2439
817,Drive,-25
817,Eda,-57
817,Taxi,818
817,Taxi,12
817,Drive,-277
818,Lavka,802
818,Lavka,-802
818,Eda,769
818,Market,1054
818,Taxi,538
818,Market,1639
818,Eda,20
818,Taxi,1378
818,Eda,-1171
818,Taxi,657
818,Eda,-1166
818,Drive,-681
818,Eda,-302
818,Taxi,-969
818,Market,-52
818,Drive,-99
818,Drive,-1334
818,Eda,-281
818,Eda,391
818,Drive,-322
818,Lavka,4019
818,Taxi,1154
819,Eda,66
819,Eda,1232
819,Taxi,-144
819,Drive,999
819,Eda,480
819,Drive,616
819,Taxi,925
819,Drive,-129
819,Lavka,-354
819,Lavka,917
819,Lavka,1093
819,Taxi,-42
819,Lavka,457
819,Drive,-504
819,Eda,995
819,Drive,-1941
819,Drive,135
819,Drive,534
819,Market,228
819,Eda,1110
819,Taxi,-311
819,Lavka,70
819,Lavka,1917
819,Taxi,-506
819,Lavka,-113
819,Lavka,-50
819,Drive,595
819,Drive,399
819,Lavka,-890
819,Market,706
819,Drive,-272
819,Lavka,-368
819,Market,778
819,Drive,413
819,Eda,-204
819,Taxi,860
819,Market,-1406
820,Market,33
820,Lavka,106
820,Lavka,-139
820,Drive,552
820,Eda,-442
820,Eda,-110
820,Taxi,803
820,Market,-364
820,Eda,-439
820,Lavka,2579
820,Drive,-163
820,Market,2216
820,Eda,494
820,Market,1039
820,Drive,598
820,Eda,1072
820,Drive,655
820,Taxi,97
820,Taxi,-2298
820,Market,-811
820,Taxi,-2806
820,Drive,214
820,Lavka,-1167
820,Taxi,-1719
820,Lavka,495
820,Lavka,1026
820,Drive,-68
820,Taxi,187
820,Market,246
820,Eda,1630
820,Taxi,2181
820,Lavka,-790
820,Eda,-3345
820,Lavka,-1562
820,Lavka,846
820,Lavka,1007
820,Drive,-6
820,Market,-857
820,Drive,-990
820,Eda,2155
820,Drive,1548
820,Market,383
820,Taxi,651
820,Drive,-106
820,Drive,192
820,Market,-238
820,Eda,-1360
820,Drive,-3225
820,Taxi,253
820,Market,-253
820,Drive,3493
820,Lavka,-246
820,Market,742
820,Lavka,-128
820,Market,321
820,Taxi,840
820,Taxi,-4411
820,Lavka,910
820,Lavka,-9
820,Eda,767
820,Lavka,-724
820,Lavka,170
820,Market,-1725
820,Eda,11
820,Drive,-11
820,Taxi,1182
820,Lavka,-928
820,Drive,-240
820,Drive,-14
820,Taxi,620
820,Lavka,1265
820,Taxi,393
820,Drive,-55
820,Drive,-53
820,Drive,-484
820,Drive,510
820,Drive,-471
820,Market,-1725
821,Market,52
821,Drive,-52
821,Lavka,474
821,Market,490
821,Lavka,-964
821,Eda,1143
821,Lavka,-733
821,Drive,-410
821,Market,530
821,Drive,-530
821,Drive,36
821,Market,-26
821,Drive,871
821,Taxi,-881
821,Lavka,513
821,Lavka,-466
821,Market,778
821,Taxi,372
821,Eda,133
821,Market,175
821,Market,-637
821,Lavka,1223
821,Lavka,314
821,Drive,-331
821,Drive,-2074
821,Taxi,862
821,Market,-862
821,Eda,1014
821,Market,-441
821,Eda,1238
821,Market,-1811
822,Market,611
822,Lavka,701
822,Lavka,-1312
822,Lavka,2139
822,Taxi,367
822,Drive,2232
822,Lavka,352
822,Taxi,-374
822,Lavka,-314
822,Lavka,-81
822,Drive,140
822,Lavka,155
822,Market,345
822,Drive,-155
822,Market,952
822,Drive,-777
822,Lavka,-39
822,Eda,236
822,Eda,223
822,Drive,-3132
822,Eda,-2269
822,Drive,665
822,Taxi,-665
822,Drive,98
822,Market,-98
822,Taxi,204
822,Eda,-204
822,Lavka,17
822,Drive,-17
822,Eda,764
822,Market,-102
822,Lavka,-662
822,Eda,98
822,Lavka,-98
822,Taxi,1634
822,Market,1043
822,Market,685
822,Market,-18
822,Lavka,-584
822,Taxi,-1257
822,Drive,-492
822,Eda,675
822,Eda,623
822,Drive,1002
822,Drive,-80
822,Lavka,326
822,Lavka,-2211
823,Drive,871
823,Eda,2160
823,Drive,-1298
823,Lavka,-1733
823,Lavka,562
823,Lavka,206
823,Taxi,-389
823,Taxi,2661
823,Eda,-343
823,Market,-1511
823,Eda,-813
823,Taxi,746
823,Eda,-676
823,Taxi,-443
823,Eda,533
823,Market,349
823,Taxi,1856
823,Taxi,-1156
823,Lavka,1290
823,Eda,27
823,Taxi,2552
823,Taxi,23
823,Drive,-324
823,Taxi,-147
823,Taxi,3080
823,Eda,969
823,Taxi,844
823,Market,1871
823,Market,-657
823,Drive,1
823,Drive,-2069
823,Market,-89
823,Market,-367
823,Market,1013
823,Drive,-425
823,Drive,495
823,Lavka,-394
823,Drive,-2033
823,Taxi,-751
823,Eda,596
823,Eda,183
823,Market,-303
823,Eda,395
823,Market,-557
823,Taxi,-1353
823,Eda,1241
823,Taxi,933
823,Taxi,-1033
823,Market,533
823,Market,-193
823,Market,756
823,Drive,-396
823,Taxi,3343
823,Lavka,97
823,Eda,427
823,Taxi,1151
823,Drive,770
823,Lavka,-363
823,Taxi,-1018
823,Market,-1656
823,Drive,-184
823,Market,1520
823,Taxi,650
823,Taxi,1439
823,Market,3918
823,Market,2740
823,Taxi,314
824,Market,399
824,Drive,-393
824,Lavka,-6
824,Drive,2842
824,Eda,1075
824,Market,-634
824,Lavka,-301
824,Taxi,-1119
824,Lavka,825
824,Taxi,-321
824,Drive,-116
824,Drive,-1280
824,Market,-971
824,Drive,1374
824,Lavka,-1144
824,Lavka,625
824,Taxi,-545
824,Lavka,-310
824,Eda,149
824,Drive,-149
824,Lavka,391
824,Market,-391
824,Market,333
824,Market,915
824,Taxi,101
824,Taxi,3
824,Market,-345
824,Lavka,114
824,Lavka,-1121
824,Market,259
824,Eda,791
824,Taxi,180
824,Taxi,715
824,Drive,-311
824,Taxi,895
824,Eda,2579
824,Lavka,-116
824,Taxi,-1240
824,Drive,-832
824,Lavka,1128
824,Drive,2293
824,Market,-881
824,Taxi,1629
824,Market,206
824,Eda,-535
825,Market,1122
825,Market,-982
825,Drive,602
825,Eda,-742
825,Taxi,85
825,Market,1101
825,Market,2964
825,Market,-8
825,Lavka,589
825,Lavka,-807
825,Drive,-988
825,Drive,261
825,Eda,-299
825,Eda,-1631
825,Drive,865
825,Taxi,2795
825,Eda,-633
825,Lavka,130
825,Lavka,108
825,Drive,-620
825,Drive,343
825,Lavka,1281
825,Eda,-3686
825,Taxi,321
825,Drive,-61
825,Drive,-564
825,Drive,440
825,Drive,485
825,Market,-2471
825,Drive,648
825,Taxi,-648
825,Drive,187
825,Drive,-187
825,Lavka,3268
825,Eda,1386
825,Drive,589
825,Eda,953
825,Eda,465
825,Taxi,-1098
825,Taxi,229
825,Taxi,-3516
825,Lavka,-1749
826,Market,44
826,Lavka,1118
826,Drive,-94
826,Drive,1498
826,Market,-82
826,Taxi,2299
826,Eda,363
826,Lavka,-854
826,Taxi,867
826,Eda,-935
826,Lavka,2335
826,Drive,126
826,Eda,3536
826,Market,-875
826,Eda,-460
826,Taxi,101
826,Drive,192
826,Market,-347
826,Lavka,-44
826,Taxi,440
827,Market,422
827,Market,-422
827,Drive,1484
827,Eda,-979
827,Lavka,-113
827,Taxi,-195
827,Market,-197
827,Market,38
827,Lavka,-38
827,Taxi,401
827,Market,266
827,Taxi,2101
827,Taxi,-191
